qid,pid
922,1976116
922,1892902
923,1962111
923,1964092
924,1962499
924,1953786
924,1967008
925,1981214
926,1959222
926,1959650
927,1956089
927,1966995
927,1260519
928,975312
928,1960266
928,1953880
930,1959757
930,1954362
930,1962622
931,1955681
932,1966571
933,1964319
933,1959525
934,1960204
935,1006947
936,859244
936,869403
937,1260519
937,1965427
938,287514
938,1955795
938,499499
938,1970073
939,1363150
939,1592773
940,1957142
941,1955982
942,809162
943,1967798
943,1962124
944,1955407
944,1955597
945,1965865
946,295626
946,1960344
946,1963871
946,444615
946,1961459
947,1363150
948,1964117
949,1959533
949,1964915
950,1960969
950,1968392
951,1957630
951,1963624
951,1968726
952,1962027
952,1643891
953,1976184
954,1967788
954,1967381
954,1954298
954,1965513
954,1968378
954,1777973
956,1969382
956,1969640
957,1964218
957,654526
957,1958324
957,1960270
957,1968633
957,1958207
958,1959279
958,1964980
959,1969239
959,1970858
960,1968472
960,1970214
960,1970731
960,1962876
960,1955151
960,1964868
960,1967743
961,1957242
963,1954698
963,1963082
963,1136553
963,1960066
963,1960024
963,1954453
963,1965978
964,1967590
965,1965487
965,1957906
967,1967762
967,1955444
968,1960616
968,1955677
968,1954565
970,1320420
970,1932168
970,640231
971,1968303
972,1967386
972,1955900
972,1963865
975,1963733
976,1967651
977,472182
977,1854644
977,1968737
979,1957663
980,1954579
980,1963993
981,1970077
982,1958629
983,1960850
983,1956520
983,1957647
984,1967570
984,1966389
984,1956347
984,1975900
984,1955995
986,1958623
986,1964357
987,1968740
988,1976088
989,1954763
991,1963456
991,1967780
991,1956324
991,1969162
991,1958821
991,1959847
991,1964607
991,1969681
992,1954233
992,1956065
993,992371
993,1962708
993,1679036
993,1964517
995,1967680
996,1957000
996,1975816
996,1956863
997,1340820
998,1688066
998,1954772
998,409743
999,1966646
999,1262833
999,1675928
999,1956067
999,789128
999,1966009
999,1958787
1000,1955543
1000,1980262
1001,1955280
1001,1973197
1001,979891
1002,1970605
1004,1519971
1005,1958219
1005,1967206
1005,1960045
1005,1962578
1005,1970440
1006,1966922
1007,1968413
1007,1957202
1007,1970062
1008,1956980
1008,1969094
1008,1184880
1008,1892902
1008,1959619
1009,1956512
1010,1963807
1011,507295
1011,1425529
1011,1969716
1011,193419
1011,1963453
1011,1964675
1011,993138
1012,1954791
1012,1960052
1012,1961016
1014,562415
1014,1706483
1014,1959659
1014,1954430
1014,1956587
1014,1965379
1015,1970078
1015,1954409
1015,1964602
1015,1965394
1015,1963337
1015,1959419
1015,1965620
1015,1956208
1015,1970819
1015,1954456
1016,1955111
1016,1956356
1016,1954193
1016,1956553
1016,1958489
1016,1969003
1017,1959958
1017,1954021
1017,1957024
1018,1963577
1019,1962060
1020,1970430
1021,1969616
1021,1712365
1021,1958186
1022,1966823
1022,1969187
1022,1967970
1022,1964349
1023,938080
1025,1966260
1025,1965393
1025,1968975
1026,1954814
1027,1856256
1027,1962003
1027,1968570
1027,1409360
1027,1968183
1028,1954477
1028,1964436
1028,1968246
1029,1968453
1030,1954030
1030,1957498
1030,1970837
1030,1969305
1030,1955936
1032,1962912
1034,1154681
1034,1631079
1034,1108896
1034,483209
1035,1969754
1036,1515439
1037,1967699
1037,1963699
1038,1964250
1040,737704
1041,1333141
1041,1355154
1041,1630135
1041,1961863
1042,1962730
1042,1959093
1043,1955490
1044,950930
1045,1966470
1047,1955470
1048,1965389
1048,1967867
1048,1965584
1048,1955285
1048,1965677
1048,1960598
1048,1966177
1048,1964201
1049,1964311
1049,1961041
1049,1958938
1049,364934
1050,1957227
1050,1962687
1050,1289914
1051,1963356
1052,1263439
1052,1954523
1052,1955034
1053,1313047
1053,1959894
1054,1966681
1055,1961304
1055,1965380
1055,1962523
1056,1957835
1057,789220
1058,877805
1058,1961701
1058,1960290
1059,1959660
1060,1964056
1061,478904
1062,1961732
1062,1966128
1062,1957112
1063,1967937
1064,1965336
1064,1965405
1064,1961118
1064,1955806
1064,1958744
1064,1966266
1065,1976149
1065,1961449
1066,1956146
1067,978926
1068,1969540
1068,1962312
1069,1959633
1071,1960135
1071,1713697
1072,1454135
1072,1966968
1072,1958724
1072,217575
1072,1975968
1073,1964746
1074,867325
1075,1964762
1075,1969929
1076,1965424
1076,1917127
1076,1965604
1077,1694998
1077,1092782
1077,1455652
1078,1957055
1080,1963331
1080,1960631
1081,1078877
1081,1546994
1081,971859
1081,1966096
1082,1954865
1083,1140788
1084,1016428
1085,1969664
1085,1956214
1087,1958888
1088,1725543
1088,1967936
1088,1501360
1088,1836224
1089,976528
1089,1964515
1089,1975970
1090,1966486
1090,1961268
1090,1964239
1091,1341707
1091,270732
1091,1955104
1091,1959828
1092,1970762
1092,1956309
1092,1957231
1093,1955457
1093,1964060
1093,1962328
1093,1960714
1093,1968785
1093,1953983
1093,1975755
1093,1969956
1094,1966934
1094,192614
1095,1954293
1095,1960413
1095,1954883
1096,1966948
1097,1960001
1098,1954028
1099,1955531
1100,1957546
1101,176585
1102,1968880
1102,1965861
1102,1957800
1103,1958558
1104,1960334
1104,1964023
1104,1963902
1105,1806357
1105,1956128
1105,1778258
1105,956601
1105,1954838
1105,107234
1105,515818
1106,1206668
1106,1240591
1106,1880833
1106,1969435
1106,1961134
1106,1165632
1107,1966604
1108,1969936
1108,1954794
1110,1960032
1110,1963440
1110,1966065
1110,1960689
1110,1962211
1110,1960838
1111,1958147
1111,1964903
1111,1955973
1111,1966514
1111,1968347
1112,1963931
1112,1959041
1112,1965731
1112,1954149
1112,1960769
1113,1968862
1114,1967615
1115,1976111
1116,1961547
1117,1954853
1117,1960330
1118,1963159
1119,1961251
1120,1959692
1121,1186169
1121,1966086
1121,653026
1122,1954249
1123,1963928
1124,1967257
1124,1968627
1125,1961982
1125,1962897
1125,1962882
1125,1958971
1125,1962719
1125,1957880
1126,1957976
1126,1963730
1128,1944529
1129,1963840
1130,1954974
1130,1963172
1130,1967120
1131,877805
1131,1966391
1132,1956880
1132,1969797
1133,1959996
1134,1630648
1135,1966615
1136,1962491
1137,1966068
1137,1965757
1137,1967754
1137,1962425
1137,1966361
1137,240313
1138,1151636
1138,913350
1138,1966148
1139,802502
1139,1967485
1139,1965066
1140,1958098
1140,1962380
1140,1032065
1140,1963507
1140,1956361
1140,1960236
1140,1963512
1141,1955528
1142,1959766
1142,1955259
1143,1970218
1144,1976307
1144,923237
1144,1965572
1144,1959420
1145,1962068
1145,1963842
1146,1957990
1146,1956171
1146,714734
1146,1975780
1146,1966078
1146,1965018
1146,1968643
1147,1321882
1147,1964029
1147,581076
1147,1962849
1148,1955197
1148,1955400
1149,1968429
1149,1968622
1149,1967134
1149,1953768
1150,1962970
1150,1958041
1150,676658
1151,1964967
1152,1965320
1153,1969687
1154,1975871
1155,1200596
1155,1630847
1157,1960715
1158,1960261
1158,846917
1159,1957310
1159,1962537
1159,1956496
1160,1961382
1160,763136
1160,1312400
1160,1963589
1160,357835
1160,846431
1160,1966516
1161,829575
1161,1960902
1161,1955392
1161,1968372
1162,968325
1162,1955904
1164,1953703
1165,1958542
1166,1586413
1166,1312400
1166,998963
1166,1967123
1166,167507
1167,1966701
1167,1955349
1167,1963279
1168,1954116
1169,1968571
1170,1963216
1170,1956563
1170,1782981
1171,1957456
1171,1958939
1172,1782981
1172,1956563
1172,1965408
1172,1964964
1174,1966262
1174,393883
1174,1956322
1174,1962549
1175,1214106
1175,1257799
1175,1964332
1175,1962072
1178,1960716
1179,1956383
1179,1961423
1179,1963373
1179,1961738
1180,1957563
1180,1963398
1182,1967218
1182,1959652
1183,1961724
1183,1956935
1184,1956829
1185,1961025
1185,1956816
1185,1958435
1185,1961648
1186,1958897
1186,1679882
1186,1961668
1186,1173219
1186,1962631
1186,1953763
1186,1967239
1186,1966207
1187,1411781
1188,1959668
1188,1959849
1188,1954944
1188,1541010
1188,1963531
1189,1955139
1190,1970148
1190,1964678
1192,1954702
1193,955202
1193,1964557
1194,1963903
1194,333397
1194,1976135
1194,1961757
1194,1953934
1194,1970081
1194,1961156
1196,1954493
1196,1245968
1197,1965834
1197,1962979
1197,1959580
1198,1956257
1198,1432245
1198,1965135
1198,1953940
1198,1963369
1198,1961446
1198,1961865
1198,1970588
1198,1963486
1198,1963619
1198,1969277
1198,310177
1198,1963185
1198,1969712
1199,1957250
1200,1955957
1200,1536144
1200,1954674
1200,1965485
1200,1964819
1200,1961377
1200,1970422
1200,1964446
1200,1958365
1200,1963749
1200,1969835
1200,1962923
1201,1969747
1201,1969602
1201,1976065
1201,1958452
1202,545150
1203,1964373
1204,1966087
1204,1967561
1206,1956898
1208,1964328
1208,1969666
1208,1959562
1208,1969550
1208,1975941
1209,19532
1210,1962391
1211,1963161
1212,1529846
1212,1975865
1212,1958040
1212,1967072
1212,1967695
1213,1967132
1215,833517
1216,1953703
1217,1969426
1217,1956971
1217,1969451
1217,1958551
1217,1957426
1217,1965165
1217,1965245
1217,1968561
1217,1967825
1217,1970091
1217,1963246
1218,1052559
1220,1962147
1221,1963910
1221,1959945
1221,1961032
1221,469166
1221,958890
1221,1956294
1221,1968486
1222,1965014
1223,1958514
1223,1970599
1223,1964510
1224,1958076
1225,995320
1225,1397715
1226,1968517
1226,1963611
1226,1955340
1226,1959511
1227,1963413
1227,1958059
1227,1207429
1227,1975863
1229,1965940
1229,1956460
1229,1954928
1230,1961689
1230,1966423
1231,1970022
1231,1958467
1231,1965233
1231,1970188
1231,1955310
1232,431064
1233,1964127
1233,1960123
1233,1969704
1233,1953678
1233,1965416
1233,1970854
1233,1955456
1235,1958576
1236,864461
1236,1959064
1237,1958070
1237,1956558
1238,1961685
1238,1954538
1238,1954186
1238,4225
1239,1516528
1239,1966686
1239,1963819
1239,1441487
1239,1050191
1240,1134473
1241,1399811
1241,278855
1241,1958521
1241,1963527
1243,1969861
1243,1962126
1243,1956320
1243,1968662
1243,1966885
1243,1956789
1243,1961783
1243,1954869
1244,1957049
1244,1963866
1244,1960091
1245,1970277
1245,1968962
1246,1965727
1247,1969583
1248,1955076
1248,1965275
1249,1968127
1249,312311
1250,1969099
1250,1966374
1251,1955853
1252,1967599
1253,1670267
1256,1954327
1257,800172
1257,1954738
1257,1956535
1257,1576750
1258,796146
1259,487085
1259,1958230
1259,1969112
1259,1958919
1262,1957749
1262,1962685
1262,1960884
1262,1968139
1263,1967815
1263,1955718
1264,1593898
1264,1959317
1264,107653
1266,1958931
1266,1961500
1266,1962868
1266,1965171
1266,1955865
1266,1970368
1266,1965348
1268,1963081
1268,1957472
1269,905144
1270,1954288
1270,1968405
1271,1957566
1272,1622678
1272,1965360
1273,1969135
1274,1968856
1275,1966481
1275,1964172
1276,1969109
1276,1967394
1276,1959157
1278,1956809
1278,1976357
1278,1968106
1278,1967364
1278,1965809
1279,797681
1279,1955482
1279,1954385
1280,1954480
1280,1967582
1280,1967164
1280,1955615
1280,1954248
1281,1955990
1283,1955980
1284,1210226
1285,1871117
1286,1944529
1286,1383377
1286,1957574
1286,65672
1287,1959402
1288,1968047
1290,1959649
1290,1964392
1290,1953750
1290,1968128
1290,1969881
1291,1963517
1292,925176
1292,1969974
1292,1958437
1292,1962421
1292,1136893
1292,873006
1292,657726
1292,1954539
1292,1957742
1292,199999
1292,447042
1292,1963523
1292,1404937
1293,1955531
1294,1957662
1294,1976089
1294,1965334
1294,1966426
1294,1968134
1295,1956266
1296,1955089
1297,1956732
1298,1956117
1299,1955727
1301,1647733
1301,1957081
1301,1960772
1302,1964111
1302,1964861
1302,1326364
1302,1548641
1303,168444
1304,1966611
1305,946451
1305,1965013
1306,1954459
1307,1970641
1307,1966223
1308,1966676
1309,987736
1311,1964001
1311,1954658
1311,1970660
1311,1967109
1312,1963844
1312,1970523
1312,1962889
1312,232437
1313,1966915
1314,1968111
1315,1963792
1315,1771067
1315,1969697
1315,1964256
1315,1961107
1315,1970129
1315,1960760
1315,981320
1316,1959102
1316,1955219
1316,1953667
1317,1964747
1317,1964681
1317,1959054
1318,1970393
1318,1954033
1319,1349503
1319,1963702
1320,601566
1320,1961266
1321,1527556
1322,1958967
1322,1954378
1322,1960230
1322,1968938
1322,1862614
1322,1962345
1322,1966884
1323,1955419
1323,1764920
1323,1936023
1323,1755768
1324,1646472
1325,1969766
1326,1954586
1326,1966694
1326,1963099
1326,1964407
1326,1968078
1326,1964595
1327,1956063
1328,1956885
1328,1966689
1328,1962478
1328,1965733
1328,1956238
1329,1964108
1331,1575105
1331,1497111
1332,1504853
1332,1959836
1333,1958959
1333,1965190
1334,1960380
1334,573465
1334,1956862
1335,1956583
1335,1966907
1335,1960343
1335,1962538
1335,1961226
1335,1963707
1335,1960183
1335,1955247
1336,1976245
1336,1962795
1337,326643
1337,1184880
1338,1963940
1339,1958708
1339,1954365
1339,1959046
1339,1954546
1339,935347
1341,1956663
1341,1957159
1341,1959651
1341,1964047
1341,1960985
1341,1694354
1341,1967152
1341,1960102
1343,1963128
1343,1954854
1343,1862107
1344,1957471
1344,1964816
1346,1968178
1346,1955039
1347,1970026
1347,1956837
1347,1966315
1347,1958906
1347,1968178
1348,1433957
1349,663303
1349,1954976
1349,1959750
1349,1955224
1349,1969341
1349,1909286
1349,1967572
1349,1954301
1350,351732
1351,977769
1351,992972
1351,1416887
1352,1961419
1352,1959686
1352,1965929
1353,1957443
1353,1964846
1353,1966596
1353,1970861
1355,1280054
1355,782790
1355,1019853
1356,1958529
1356,1967646
1356,1958822
1356,1962305
1356,1968739
1356,1970471
1356,1960421
1356,1964318
1356,1966345
1358,1957241
1359,1975781
1359,1832512
1361,1965144
1363,1954259
1363,1956889
1363,1959124
1363,1960009
1364,1964657
1364,1960343
1365,834563
1366,1964249
1366,1955463
1367,1961079
1367,1957753
1368,1956659
1369,1641990
1370,1976223
1370,1957917
1370,1964994
1370,1970838
1370,1958871
1371,1964937
1372,1959579
1373,1959402
1373,1970857
1373,1955247
1375,1963936
1376,1962164
1376,1962325
1376,1967012
1378,1962240
1378,1956889
1378,1961317
1378,1961504
1378,1966336
1379,1954764
1379,768006
1379,1968591
1379,756544
1380,1966685
1381,1071262
1381,251256
1382,1960967
1384,1958906
1384,1964691
1384,1970026
1384,1960117
1385,1956523
1385,1955643
1385,1964941
1385,1956057
1385,1958396
1386,1913719
1386,1965461
1386,1960661
1387,1963346
1387,1963175
1388,1967673
1388,1523956
1388,1966759
1389,1958663
1390,1967339
1390,1126957
1391,1958335
1392,1182773
1392,1954415
1393,1968872
1393,1958430
1394,1968952
1394,1958612
1396,1960684
1397,1963444
1397,1975998
1398,1377354
1399,1976140
1399,1969178
1400,1957543
1401,1175238
1402,1960251
1402,119106
1403,1953652
1403,1633825
1405,1970452
1405,1964578
1405,1956069
1405,1961463
1405,1957014
1406,1966319
1407,1962172
1408,1955458
1408,1955778
1408,1963788
1409,1965674
1409,1960425
1410,1970026
1410,1958884
1410,1966315
1410,1961534
1410,1966403
1410,888913
1411,1953781
1412,120573
1413,1967805
1413,1965186
1413,1976258
1415,1958406
1416,1962733
1416,1968990
1416,1970363
1416,1956066
1417,1965107
1418,1970371
1418,1955183
1418,1970564
1420,1954412
1422,1970752
1422,1959929
1422,786434
1422,1961994
1423,1964571
1424,1139568
1425,1961318
1425,1955398
1426,1960528
1426,254814
1426,1969097
1426,1958361
1426,1965098
1429,1963306
1430,1345750
1431,1965630
1431,494784
1431,1962288
1432,1967141
1432,1965103
1432,1963215
1432,408671
1432,1964257
1432,1954265
1433,1960801
1433,1957163
1433,1960201
1433,1970508
1434,781779
1435,1959461
1435,1958533
1436,1958850
1438,1970244
1439,1967690
1440,1962139
1440,1967851
1440,479587
1441,1954561
1441,1969136
1442,1953934
1442,1961888
1442,1694354
1442,1966878
1442,1962181
1442,1960902
1443,1957461
1443,1958029
1443,1957213
1444,1969151
1445,1960035
1445,1963805
1445,1954676
1445,1976278
1445,1958356
1445,22468
1445,39527
1446,580294
1446,1964333
1446,1969157
1446,1966977
1447,1962577
1449,1965468
1449,1966354
1449,1954230
1449,1954666
1449,1623797
1449,1965086
1450,1969750
1450,1954238
1450,1966270
1450,1966589
1450,1104477
1450,1957018
1450,1955468
1450,1969889
1450,1963938
1450,1965192
1450,1963880
1451,1953925
1453,1955486
1454,1964322
1455,1975713
1455,1957723
1456,1968895
1456,459867
1457,1963978
1457,1967141
1457,1715176
1457,1964266
1458,1521317
1458,1966474
1458,1128918
1458,983638
1459,1970564
1459,1970756
1459,1960333
1459,1957617
1459,1966814
1460,1954877
1460,1963907
1461,1958759
1461,1959350
1461,1957578
1461,466839
1462,1969215
1462,1975875
1464,1958110
1464,1959712
1464,1959528
1465,1170276
1465,215545
1465,1135418
1465,1964101
1465,139080
1467,1959723
1468,1961222
1468,1957152
1468,435388
1468,1969147
1468,1969517
1468,1970263
1468,1964130
1468,1957256
1469,1964425
1471,1967238
1471,1954996
1471,1967844
1471,1962665
1472,533699
1472,1698299
1472,1200596
1473,1961418
1473,817763
1474,1964540
1474,1969039
1474,1970117
1476,1963904
1477,1963059
1481,1970576
1482,1969485
1482,1956879
1482,1958305
1483,1954608
1484,1968103
1484,1968617
1484,1963428
1484,1961971
1484,1958560
1484,1976275
1484,1958401
1484,1970845
1484,1964455
1484,1967902
1484,1963248
1484,1967638
1484,1955862
1484,1976291
1487,1965984
1489,1953723
1490,1963474
1490,1963832
1491,1958514
1491,1956355
1491,1964510
1491,573208
1491,1904600
1491,419533
1491,1957026
1491,1965267
1492,425791
1492,1968450
1493,1968957
1494,1967438
1494,1968477
1494,1961821
1496,1960291
1496,1959696
1496,611090
1496,853080
1496,1955074
1496,1961009
1496,1957332
1496,1968038
1496,1538008
1496,1966831
1496,1961618
1496,1965933
1496,1955530
1496,1965612
1496,1970221
1496,1969724
1496,1964096
1496,1965704
1496,1969450
1496,1470803
1496,1962591
1497,1959349
1498,183563
1499,1954626
1500,1956878
1501,1959799
1501,1954439
1503,1955068
1504,1962221
1505,562415
1505,1956617
1505,1962309
1505,1373689
1505,1740709
1505,1955128
1505,1968543
1505,1960468
1505,1955216
1506,1975985
1506,188514
1508,1967363
1508,1962311
1509,1964037
1509,1956478
